Time,Instrument,Gain
01:24.1,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:24.3,instruments/hide_0-03.wav,0.4
01:24.5,instruments/hide_3-24b_soft.wav,0.2
01:24.6,instruments/hide_3-28b_soft.wav,0.2
01:24.6,instruments/hide_0-12.wav,0.4
01:24.7,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:24.195,instruments/hide_2-50.wav,0.4
01:24.198,instruments/hide_3-38b.wav,0.35000000000000003
01:24.206,instruments/hide_1-46.wav,0.4
01:24.391,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:24.392,instruments/hide_0-28.wav,0.4
01:24.398,instruments/hide_3-30b.wav,0.30000000000000004
01:24.400,instruments/hide_3-35.wav,0.30000000000000004
01:24.404,instruments/hide_0-08.wav,0.4
01:24.408,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:24.593,instruments/hide_1-52.wav,0.4
01:24.603,instruments/hide_2-53.wav,0.4
01:24.604,instruments/hide_3-39.wav,0.35000000000000003
01:24.792,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:24.794,instruments/hide_3-25_soft.wav,0.2
01:24.796,instruments/hide_3-29_soft.wav,0.2
01:24.796,instruments/hide_0-12.wav,0.4
01:24.798,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:24.799,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:24.809,instruments/hide_0-03.wav,0.4
01:24.994,instruments/hide_3-24.wav,0.35000000000000003
01:24.996,instruments/hide_1-46.wav,0.4
01:25.1,instruments/hide_2-50.wav,0.4
01:25.193,instruments/hide_0-08.wav,0.4
01:25.199,instruments/hide_0-28.wav,0.4
01:25.199,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:25.203,instruments/hide_3-32.wav,0.30000000000000004
01:25.204,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:25.207,instruments/hide_3-36.wav,0.30000000000000004
01:25.399,instruments/hide_1-52.wav,0.4
01:25.400,instruments/hide_3-24b.wav,0.35000000000000003
01:25.409,instruments/hide_2-53.wav,0.4
01:25.591,instruments/hide_0-03.wav,0.4
01:25.594,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:25.600,instruments/hide_3-25b_soft.wav,0.2
01:25.601,instruments/hide_0-12.wav,0.4
01:25.602,instruments/hide_3-29b_soft.wav,0.2
01:25.604,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:25.605,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:25.802,instruments/hide_1-46.wav,0.4
01:25.806,instruments/hide_3-25.wav,0.35000000000000003
01:25.807,instruments/hide_2-50.wav,0.4
01:25.993,instruments/hide_3-32b.wav,0.30000000000000004
01:25.994,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:25.997,instruments/hide_3-37.wav,0.30000000000000004
01:26.0,instruments/hide_0-08.wav,0.4
01:26.0,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:26.4,instruments/hide_0-28.wav,0.4
01:26.191,instruments/hide_2-53.wav,0.4
01:26.196,instruments/hide_3-25b.wav,0.35000000000000003
01:26.205,instruments/hide_1-52.wav,0.4
01:26.391,instruments/hide_0-03.wav,0.4
01:26.399,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:26.400,instruments/hide_3-24_soft.wav,0.2
01:26.401,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:26.404,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:26.407,instruments/hide_3-28_soft.wav,0.2
01:26.408,instruments/hide_0-12.wav,0.4
01:26.597,instruments/hide_2-50.wav,0.4
01:26.602,instruments/hide_3-28.wav,0.4
01:26.602,instruments/hide_1-46.wav,0.4
01:26.604,instruments/hide_3-37b.wav,0.35000000000000003
01:26.605,instruments/hide_2-54.wav,0.4
01:26.793,instruments/hide_3-30.wav,0.30000000000000004
01:26.794,instruments/hide_0-28.wav,0.4
01:26.794,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:26.800,instruments/hide_3-33.wav,0.30000000000000004
01:26.800,instruments/hide_0-08.wav,0.4
01:26.804,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:26.994,instruments/hide_3-38.wav,0.35000000000000003
01:26.997,instruments/hide_2-53.wav,0.4
01:27.5,instruments/hide_1-52.wav,0.4
01:27.8,instruments/hide_3-28b.wav,0.4
01:27.194,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:27.197,instruments/hide_3-28b_soft.wav,0.2
01:27.198,instruments/hide_0-03.wav,0.4
01:27.200,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:27.207,instruments/hide_3-24b_soft.wav,0.2
01:27.207,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:27.208,instruments/hide_0-12.wav,0.4
01:27.392,instruments/hide_3-29.wav,0.4
01:27.397,instruments/hide_2-50.wav,0.4
01:27.400,instruments/hide_3-38b.wav,0.35000000000000003
01:27.409,instruments/hide_1-46.wav,0.4
01:27.594,instruments/hide_0-28.wav,0.4
01:27.600,instruments/hide_3-30b.wav,0.30000000000000004
01:27.600,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:27.605,instruments/hide_3-35.wav,0.30000000000000004
01:27.606,instruments/hide_0-08.wav,0.4
01:27.606,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:27.795,instruments/hide_1-52.wav,0.4
01:27.797,instruments/hide_2-53.wav,0.4
01:27.799,instruments/hide_3-29b.wav,0.4
01:27.806,instruments/hide_3-39.wav,0.35000000000000003
01:27.991,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:27.992,instruments/hide_0-12.wav,0.4
01:27.996,instruments/hide_3-25_soft.wav,0.2
01:27.996,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:28.2,instruments/hide_3-29_soft.wav,0.2
01:28.3,instruments/hide_0-03.wav,0.4
01:28.7,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:28.193,instruments/hide_1-46.wav,0.4
01:28.195,instruments/hide_2-54.wav,0.4
01:28.196,instruments/hide_3-24.wav,0.35000000000000003
01:28.203,instruments/hide_2-50.wav,0.4
01:28.205,instruments/hide_3-30.wav,0.4
01:28.395,instruments/hide_3-36.wav,0.30000000000000004
01:28.395,instruments/hide_0-08.wav,0.4
01:28.397,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:28.400,instruments/hide_0-28.wav,0.4
01:28.401,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:28.405,instruments/hide_3-32.wav,0.30000000000000004
01:28.595,instruments/hide_3-30b.wav,0.4
01:28.600,instruments/hide_1-52.wav,0.4
01:28.602,instruments/hide_3-24b.wav,0.35000000000000003
01:28.603,instruments/hide_2-53.wav,0.4
01:28.793,instruments/hide_0-03.wav,0.4
01:28.798,instruments/hide_0-12.wav,0.4
01:28.798,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:28.802,instruments/hide_3-25b_soft.wav,0.2
01:28.802,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:28.808,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:28.809,instruments/hide_3-29b_soft.wav,0.2
01:28.999,instruments/hide_1-46.wav,0.4
01:29.0,instruments/hide_3-32.wav,0.4
01:29.8,instruments/hide_3-25.wav,0.35000000000000003
01:29.9,instruments/hide_2-50.wav,0.4
01:29.192,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:29.195,instruments/hide_3-32b.wav,0.30000000000000004
01:29.201,instruments/hide_3-37.wav,0.30000000000000004
01:29.201,instruments/hide_0-08.wav,0.4
01:29.206,instruments/hide_0-28.wav,0.4
01:29.209,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:29.392,instruments/hide_3-25b.wav,0.35000000000000003
01:29.393,instruments/hide_2-53.wav,0.4
01:29.407,instruments/hide_3-32b.wav,0.4
01:29.407,instruments/hide_1-52.wav,0.4
01:29.591,instruments/hide_3-24_soft.wav,0.2
01:29.592,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:29.596,instruments/little_god_stick_01.wav,0.4
01:29.601,instruments/reeling_hat_01.wav,0.4
01:29.604,instruments/hide_0-12.wav,0.4
01:29.606,instruments/hide_0-03.wav,0.4
01:29.606,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:29.609,instruments/hide_3-28_soft.wav,0.2
01:29.609,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:29.791,instruments/hide_2-50.wav,0.4
01:29.795,instruments/hide_1-46.wav,0.4
01:29.798,instruments/hide_2-54.wav,0.4
01:29.799,instruments/hide_3-28.wav,0.4
01:29.802,instruments/hide_3-37b.wav,0.35000000000000003
01:29.802,instruments/little_god_stick_01.wav,0.38
01:29.991,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:29.992,instruments/hide_0-08.wav,0.4
01:29.996,instruments/hide_0-28.wav,0.4
01:29.999,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:30.1,instruments/hide_3-33.wav,0.30000000000000004
01:30.8,instruments/hide_3-30.wav,0.30000000000000004
01:30.8,instruments/reeling_hat_01.wav,0.36
01:30.8,instruments/little_god_stick_01.wav,0.36
01:30.192,instruments/little_god_stick_01.wav,0.34
01:30.194,instruments/hide_2-55.wav,0.4
01:30.200,instruments/hide_2-53.wav,0.4
01:30.203,instruments/hide_1-52.wav,0.4
01:30.205,instruments/hide_3-28b.wav,0.4
01:30.208,instruments/hide_3-38.wav,0.35000000000000003
01:30.391,instruments/hide_3-28b_soft.wav,0.2
01:30.392,instruments/reeling_hat_01.wav,0.32
01:30.396,instruments/hide_0-03.wav,0.4
01:30.396,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:30.398,instruments/hide_3-24b_soft.wav,0.2
01:30.398,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:30.399,instruments/little_god_stick_01.wav,0.32
01:30.400,instruments/hide_0-12.wav,0.4
01:30.405,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:30.592,instruments/hide_3-38b.wav,0.35000000000000003
01:30.595,instruments/hide_3-29.wav,0.4
01:30.601,instruments/hide_1-46.wav,0.4
01:30.603,instruments/hide_2-50.wav,0.4
01:30.605,instruments/little_god_stick_01.wav,0.31
01:30.792,instruments/hide_3-30b.wav,0.30000000000000004
01:30.794,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:30.795,instruments/little_god_stick_01.wav,0.29
01:30.798,instruments/reeling_hat_01.wav,0.29
01:30.799,instruments/hide_0-08.wav,0.4
01:30.803,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:30.808,instruments/hide_3-35.wav,0.30000000000000004
01:30.809,instruments/hide_0-28.wav,0.4
01:30.995,instruments/hide_2-53.wav,0.4
01:30.999,instruments/hide_3-39.wav,0.35000000000000003
01:31.0,instruments/hide_3-29b.wav,0.4
01:31.0,instruments/little_god_stick_01.wav,0.27
01:31.9,instruments/hide_1-52.wav,0.4
01:31.193,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:31.197,instruments/hide_3-29_soft.wav,0.2
01:31.200,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:31.201,instruments/hide_0-03.wav,0.4
01:31.202,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:31.203,instruments/hide_3-25_soft.wav,0.2
01:31.204,instruments/reeling_hat_01.wav,0.26
01:31.206,instruments/hide_0-12.wav,0.4
01:31.207,instruments/little_god_stick_01.wav,0.26
01:31.393,instruments/hide_2-50.wav,0.4
01:31.397,instruments/little_god_stick_01.wav,0.25
01:31.404,instruments/hide_2-54.wav,0.4
01:31.405,instruments/hide_3-24.wav,0.35000000000000003
01:31.407,instruments/hide_3-30.wav,0.4
01:31.407,instruments/hide_1-46.wav,0.4
01:31.592,instruments/hide_3-36.wav,0.30000000000000004
01:31.593,instruments/hide_0-28.wav,0.4
01:31.594,instruments/reeling_hat_01.wav,0.23
01:31.598,instruments/hide_3-32.wav,0.30000000000000004
01:31.600,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:31.603,instruments/little_god_stick_01.wav,0.23
01:31.604,instruments/hide_0-08.wav,0.4
01:31.607,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:31.791,instruments/hide_1-52.wav,0.4
01:31.795,instruments/hide_3-24b.wav,0.35000000000000003
01:31.797,instruments/hide_3-30b.wav,0.4
01:31.800,instruments/hide_2-55.wav,0.4
01:31.801,instruments/hide_2-53.wav,0.4
01:31.809,instruments/little_god_stick_01.wav,0.22
01:31.991,instruments/little_god_stick_01.wav,0.22
01:31.993,instruments/hide_3-25b_soft.wav,0.2
01:31.996,instruments/hide_0-12.wav,0.4
01:31.997,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:32.0,instruments/reeling_hat_01.wav,0.22
01:32.3,instruments/hide_3-29b_soft.wav,0.2
01:32.6,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:32.8,instruments/hide_0-03.wav,0.4
01:32.8,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
01:32.197,instruments/hide_1-46.wav,0.4
01:32.198,instruments/little_god_stick_01.wav,0.21
01:32.200,instruments/hide_3-25.wav,0.35000000000000003
01:32.200,instruments/hide_2-50.wav,0.4
01:32.202,instruments/hide_3-32.wav,0.4
01:32.394,instruments/hide_0-08.wav,0.4
01:32.395,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
01:32.398,instruments/hide_3-37.wav,0.30000000000000004
01:32.399,instruments/hide_0-28.wav,0.4
01:32.402,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
01:32.404,instruments/hide_3-32b.wav,0.30000000000000004
01:32.404,instruments/little_god_stick_01.wav,0.2
01:32.406,instruments/reeling_hat_01.wav,0.2
01:32.593,instruments/little_god_stick_01.wav,0.2
01:32.597,instruments/hide_1-52.wav,0.4
01:32.607,instruments/hide_3-25b.wav,0.35000000000000003
01:32.607,instruments/hide_2-53.wav,0.4
01:32.609,instruments/hide_3-32b.wav,0.4
01:32.791,instruments/hide_0-03.wav,0.4
01:32.798,instruments/double-bass_E3_05_mezzo-piano_arco-normal.wav,0.14
01:32.800,instruments/hide_3-28_soft.wav,0.2
01:32.800,instruments/hide_3-24_soft.wav,0.2
01:32.800,instruments/double-bass_E3_025_fortissimo_arco-normal.wav,0.26
01:32.802,instruments/hide_0-12.wav,0.4
01:32.806,instruments/double-bass_E3_025_forte_arco-normal.wav,0.26
01:32.997,instruments/hide_3-28.wav,0.4
01:33.2,instruments/hide_1-46.wav,0.4
01:33.5,instruments/hide_2-50.wav,0.4
01:33.5,instruments/hide_3-37b.wav,0.35000000000000003
01:33.6,instruments/hide_2-54.wav,0.4
01:33.194,instruments/hide_3-33.wav,0.30000000000000004
01:33.194,instruments/hide_3-30.wav,0.30000000000000004
01:33.195,instruments/double-bass_E3_025_forte_arco-normal.wav,0.26
01:33.200,instruments/hide_0-08.wav,0.4
01:33.205,instruments/hide_0-28.wav,0.4
01:33.206,instruments/double-bass_E3_025_fortissimo_arco-normal.wav,0.26
01:33.391,instruments/hide_2-53.wav,0.4
01:33.395,instruments/hide_3-38.wav,0.35000000000000003
01:33.402,instruments/hide_3-28b.wav,0.4
01:33.402,instruments/hide_2-55.wav,0.4
01:33.403,instruments/hide_1-52.wav,0.4
01:33.596,instruments/double-bass_E3_025_fortissimo_arco-normal.wav,0.26
01:33.598,instruments/hide_0-03.wav,0.4
01:33.601,instruments/double-bass_E3_025_forte_arco-normal.wav,0.26
01:33.603,instruments/double-bass_E3_05_mezzo-piano_arco-normal.wav,0.14
01:33.605,instruments/hide_3-28b_soft.wav,0.2
01:33.606,instruments/hide_3-24b_soft.wav,0.2
01:33.608,instruments/hide_0-12.wav,0.4
01:33.792,instruments/hide_0-20.wav,0.4
01:33.795,instruments/hide_2-50.wav,0.4
01:33.801,instruments/hide_3-38b.wav,0.35000000000000003
01:33.809,instruments/hide_3-29.wav,0.4
01:33.809,instruments/hide_1-46.wav,0.4
01:33.994,instruments/hide_0-28.wav,0.4
01:34.0,instruments/hide_3-35.wav,0.30000000000000004
01:34.0,instruments/hide_3-30b.wav,0.30000000000000004
01:34.2,instruments/double-bass_E3_025_fortissimo_arco-normal.wav,0.26
01:34.6,instruments/hide_0-08.wav,0.4
01:34.8,instruments/double-bass_E3_025_forte_arco-normal.wav,0.26
01:34.191,instruments/hide_3-29b.wav,0.4
01:34.193,instruments/hide_1-52.wav,0.4
01:34.198,instruments/hide_2-53.wav,0.4
01:34.205,instruments/hide_0-53.wav,0.4
01:34.207,instruments/hide_3-39.wav,0.35000000000000003
01:34.392,instruments/hide_0-12.wav,0.4
01:34.392,instruments/double-bass_E3_025_forte_arco-normal.wav,0.26
01:34.393,instruments/double-bass_E3_05_mezzo-piano_arco-normal.wav,0.14
01:34.395,instruments/hide_3-29_soft.wav,0.2
01:34.396,instruments/hide_3-25_soft.wav,0.2
01:34.404,instruments/hide_0-03.wav,0.4
01:34.409,instruments/double-bass_E3_025_fortissimo_arco-normal.wav,0.26
01:34.591,instruments/hide_1-46.wav,0.4
01:34.596,instruments/hide_2-54.wav,0.4
01:34.597,instruments/hide_3-24.wav,0.35000000000000003
01:34.598,instruments/hide_3-30.wav,0.4
01:34.600,instruments/hide_0-55.wav,0.4
01:34.601,instruments/hide_2-50.wav,0.4
01:34.792,instruments/double-bass_E3_025_fortissimo_arco-normal.wav,0.26
01:34.796,instruments/hide_0-08.wav,0.4
01:34.798,instruments/double-bass_E3_025_forte_arco-normal.wav,0.26
01:34.800,instruments/hide_0-28.wav,0.4
01:34.806,instruments/hide_3-36.wav,0.30000000000000004
01:34.807,instruments/hide_3-32.wav,0.30000000000000004
01:34.997,instruments/hide_1-50.wav,0.4
01:35.0,instruments/hide_1-52.wav,0.4
01:35.3,instruments/hide_3-30b.wav,0.4
01:35.3,instruments/hide_3-24b.wav,0.35000000000000003
01:35.4,instruments/hide_2-53.wav,0.4
01:35.8,instruments/hide_2-55.wav,0.4
01:35.193,instruments/hide_0-03.wav,0.4
01:35.199,instruments/hide_0-12.wav,0.4
01:35.199,instruments/double-bass_E3_025_fortissimo_arco-normal.wav,0.26
01:35.200,instruments/double-bass_E3_05_mezzo-piano_arco-normal.wav,0.14
01:35.201,instruments/hide_3-29b_soft.wav,0.2
01:35.201,instruments/hide_3-25b_soft.wav,0.2
01:35.204,instruments/double-bass_E3_025_forte_arco-normal.wav,0.26
01:35.393,instruments/hide_3-32.wav,0.4
01:35.397,instruments/hide_1-46.wav,0.4
01:35.399,instruments/hide_0-20.wav,0.4
01:35.408,instruments/hide_2-50.wav,0.4
01:35.409,instruments/hide_3-25.wav,0.35000000000000003
01:35.409,instruments/hide_2-48.wav,0.4
01:35.594,instruments/double-bass_E3_025_forte_arco-normal.wav,0.26
01:35.596,instruments/hide_3-37.wav,0.30000000000000004
01:35.596,instruments/hide_3-32b.wav,0.30000000000000004
01:35.601,instruments/hide_0-08.wav,0.4
01:35.605,instruments/double-bass_E3_025_fortissimo_arco-normal.wav,0.26
01:35.607,instruments/hide_0-28.wav,0.4
01:35.791,instruments/hide_3-25b.wav,0.35000000000000003
01:35.794,instruments/hide_2-53.wav,0.4
01:35.794,instruments/hide_0-53.wav,0.4
01:35.800,instruments/hide_3-32b.wav,0.4
01:35.805,instruments/hide_1-52.wav,0.4
01:35.995,instruments/hide_3-24_soft.wav,0.2
01:35.997,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
01:36.4,instruments/hide_0-12.wav,0.4
01:36.5,instruments/double-bass_A2_05_piano_arco-normal.wav,0.14
01:36.5,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
01:36.8,instruments/hide_3-28_soft.wav,0.2
01:36.9,instruments/hide_0-03.wav,0.4
01:36.191,instruments/hide_2-50.wav,0.4
01:36.196,instruments/hide_1-46.wav,0.4
01:36.197,instruments/hide_3-28.wav,0.4
01:36.198,instruments/hide_3-37b.wav,0.35000000000000003
01:36.200,instruments/hide_2-54.wav,0.4
01:36.207,instruments/hide_0-55.wav,0.4
01:36.393,instruments/hide_0-08.wav,0.4
01:36.395,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
01:36.396,instruments/hide_0-28.wav,0.4
01:36.402,instruments/hide_3-33.wav,0.30000000000000004
01:36.403,instruments/hide_3-30.wav,0.30000000000000004
01:36.403,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
01:36.596,instruments/hide_2-55.wav,0.4
01:36.599,instruments/hide_1-52.wav,0.4
01:36.600,instruments/hide_2-53.wav,0.4
01:36.602,instruments/hide_1-50.wav,0.4
01:36.603,instruments/hide_3-28b.wav,0.4
01:36.604,instruments/hide_3-38.wav,0.35000000000000003
01:36.791,instruments/hide_0-03.wav,0.4
01:36.792,instruments/hide_3-28b_soft.wav,0.2
01:36.795,instruments/double-bass_A2_05_piano_arco-normal.wav,0.14
01:36.800,instruments/hide_3-24b_soft.wav,0.2
01:36.801,instruments/hide_0-12.wav,0.4
01:36.801,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
01:36.809,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
01:36.991,instruments/hide_2-48.wav,0.4
01:36.993,instruments/hide_3-29.wav,0.4
01:36.994,instruments/hide_3-38b.wav,0.35000000000000003
01:37.2,instruments/hide_1-46.wav,0.4
01:37.7,instruments/hide_2-50.wav,0.4
01:37.8,instruments/hide_0-20.wav,0.4
01:37.191,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
01:37.193,instruments/hide_3-30b.wav,0.30000000000000004
01:37.200,instruments/hide_0-08.wav,0.4
01:37.204,instruments/hide_0-28.wav,0.4
01:37.207,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
01:37.209,instruments/hide_3-35.wav,0.30000000000000004
01:37.391,instruments/hide_2-53.wav,0.4
01:37.398,instruments/hide_0-53.wav,0.4
01:37.399,instruments/hide_3-29b.wav,0.4
01:37.400,instruments/hide_3-39.wav,0.35000000000000003
01:37.405,instruments/hide_1-52.wav,0.4
